FlockID,WEEKNO,Fowl.Pox.vaccinated,HPAI.vaccinated,NDV.vaccinated,IBV.vaccinated,IBD.vaccinated,PM.vaccinated,CODE
75-0411,5,0,0,0,0,0,1,VA005
75-0411,6,0,0,0,0,0,0,NA
75-0411,7,0,0,0,0,0,0,NA
75-0411,8,0,0,0,0,0,0,NA
75-0411,9,0,0,0,0,0,0,NA
75-0411,10,0,0,0,0,0,0,NA
75-0411,11,0,0,0,0,0,0,NA
75-0411,12,0,0,0,0,0,0,NA
75-0411,13,0,0,0,0,0,0,NA
75-0411,14,0,0,0,0,0,0,NA
75-0412,1,0,0,1,0,0,0,VA001
75-0412,2,0,0,0,0,1,0,VA002
75-0412,3,0,1,0,0,0,0,VA004
75-0412,4,0,0,1,0,0,0,VA001
75-0412,5,0,0,0,0,0,0,NA
75-0412,6,0,0,0,0,0,0,NA
75-0412,7,0,1,0,0,0,0,VA004
75-0412,8,0,0,0,0,0,0,NA
75-0412,9,0,0,0,0,0,0,NA
75-0412,10,0,0,0,0,0,0,NA
75-0412,11,0,0,0,0,0,0,NA
75-0412,12,0,0,0,0,0,0,NA
75-0412,13,0,0,0,0,0,0,NA
75-0412,14,0,0,0,0,0,0,NA
75-0412,15,0,0,0,0,0,0,NA
75-0413,1,0,0,0,0,1,0,VA002
75-0413,1,0,0,1,0,0,0,VA022
75-0413,2,1,0,0,0,0,0,VA003
75-0413,3,0,0,0,0,0,0,NA
75-0413,4,0,0,1,0,0,0,VA001
75-0413,4,0,1,0,0,0,0,VA004
75-0413,5,0,0,0,0,1,0,VA002
75-0413,6,0,0,0,0,0,0,NA
75-0413,7,0,0,0,0,0,0,NA
75-0413,8,0,0,0,0,0,0,NA
75-0413,9,0,0,0,0,0,0,NA
75-0413,10,0,0,0,0,0,0,NA
75-0413,11,0,0,0,0,0,0,NA
75-0413,12,0,0,0,0,0,0,NA
75-0413,13,0,0,0,0,0,0,NA
75-0413,14,0,0,0,0,0,0,NA
75-0413,15,0,0,0,0,0,0,NA
75-0413,16,0,0,0,0,0,0,NA
75-0413,17,0,0,0,0,0,0,NA
75-0414,1,0,0,0,0,1,0,VA002
75-0414,1,0,0,1,0,0,0,VA001
75-0414,2,1,0,0,0,0,0,VA003
75-0414,3,0,0,1,0,0,0,VA001
75-0414,4,0,0,0,0,0,0,NA
75-0414,5,0,0,0,0,1,0,VA002
75-0414,6,0,0,0,0,0,0,NA
75-0414,7,0,0,0,0,0,0,NA
75-0414,8,0,0,0,0,0,0,NA
75-0414,9,0,0,0,0,0,0,NA
75-0414,10,0,0,0,0,0,0,NA
75-0414,11,0,0,0,0,0,0,NA
75-0414,12,0,0,0,0,0,0,NA
75-0414,13,0,0,0,0,0,0,NA
75-0415,1,0,0,0,0,1,0,VA002
75-0415,1,0,0,1,0,0,0,VA001
75-0415,2,1,0,0,0,0,0,VA003
75-0415,3,0,0,1,0,0,0,VA001
75-0415,4,0,0,0,0,0,0,NA
75-0415,5,0,0,0,0,0,0,NA
75-0415,6,0,0,0,0,0,0,NA
75-0415,7,0,0,0,0,0,0,NA
75-0415,8,0,0,0,0,0,0,NA
75-0415,9,0,0,0,0,0,0,NA
75-0415,10,0,0,0,0,0,0,NA
75-0415,11,0,0,0,0,0,0,NA
75-0415,12,0,0,0,0,0,0,NA
75-0415,13,0,0,0,0,0,0,NA
75-0415,14,0,0,0,0,0,0,NA
75-0431,1,0,0,1,0,0,0,VA001
75-0431,1,0,0,0,0,1,0,VA002
75-0431,2,1,0,0,0,0,0,VA003
75-0431,3,0,1,0,0,0,0,VA004
75-0431,4,0,0,0,0,0,0,NA
75-0431,5,0,0,0,0,0,0,NA
75-0431,6,0,0,0,0,0,1,VA005
75-0431,6,0,1,0,0,0,0,VA004
75-0431,7,0,0,0,0,0,0,NA
75-0431,8,0,0,0,0,0,0,NA
75-0431,9,0,0,0,0,0,0,NA
75-0431,10,0,0,0,0,0,0,NA
75-0431,11,0,0,0,0,0,0,NA
75-0431,12,0,0,0,0,0,0,NA
75-0431,13,0,0,0,0,0,0,NA
75-0431,14,0,0,0,0,0,0,NA
75-0431,15,0,0,0,0,0,0,NA
75-0441,1,0,0,1,0,0,0,VA001
75-0441,1,0,0,0,0,1,0,VA002
75-0441,2,0,0,0,0,0,0,NA
75-0441,3,0,1,0,0,0,0,VA004
75-0441,4,0,0,0,0,0,0,NA
75-0441,5,0,0,0,0,0,0,NA
75-0441,6,0,1,0,0,0,0,VA004
75-0441,7,0,0,0,0,0,0,NA
75-0441,8,0,0,0,0,0,0,NA
75-0441,9,0,0,0,0,0,0,NA
75-0441,10,0,0,0,0,0,0,NA
75-0441,11,0,0,0,0,0,0,NA
75-0441,12,0,0,0,0,0,0,NA
75-0441,13,0,0,0,0,0,0,NA
75-0441,14,0,0,0,0,0,0,NA
75-0441,15,0,0,0,0,0,0,NA
75-0442,1,0,0,0,0,1,0,VA002
75-0442,2,0,0,0,0,0,0,NA
75-0442,3,0,0,0,0,0,0,NA
75-0442,4,0,1,0,0,0,0,VA004
75-0442,5,0,0,0,0,0,0,NA
75-0442,6,0,0,0,0,0,0,NA
75-0442,7,0,0,0,0,0,0,NA
75-0442,8,0,0,0,0,0,0,NA
75-0442,9,0,0,0,0,0,0,NA
75-0442,10,0,0,0,0,0,0,NA
75-0442,11,0,0,0,0,0,0,NA
75-0442,12,0,0,0,0,0,0,NA
75-0443,1,0,0,0,0,0,0,NA
75-0443,2,0,0,0,0,0,0,NA
75-0443,3,0,0,0,0,0,0,NA
75-0443,4,0,0,0,0,0,0,NA
75-0443,5,0,0,0,0,0,0,NA
75-0443,6,0,1,0,0,0,0,VA004
75-0443,7,0,0,0,0,0,0,NA
75-0443,8,0,1,0,0,0,0,VA004
75-0443,9,0,0,0,0,0,0,NA
75-0443,10,0,0,0,0,0,0,NA
75-0443,11,0,0,0,0,0,0,NA
75-0443,12,0,0,0,0,0,0,NA
75-0443,13,0,0,0,0,0,0,NA
75-0443,14,0,0,0,0,0,0,NA
75-0443,15,0,0,0,0,0,0,NA
75-0443,16,0,0,0,0,0,0,NA
75-0444,1,0,0,1,0,0,0,VA001
75-0444,1,0,0,0,0,1,0,VA002
75-0444,2,0,0,0,0,0,0,NA
75-0444,3,0,1,0,0,0,0,VA004
75-0444,4,0,0,0,0,0,0,NA
75-0444,5,0,0,0,0,0,0,NA
75-0444,6,0,0,0,0,0,0,NA
75-0444,7,0,1,0,0,0,0,VA004
75-0444,8,0,0,0,0,0,0,NA
75-0444,9,0,0,0,0,0,0,NA
75-0444,10,0,0,0,0,0,0,NA
75-0444,11,0,0,0,0,0,0,NA
75-0444,12,0,0,0,0,0,0,NA
75-0444,13,0,0,0,0,0,0,NA
75-0444,14,0,0,0,0,0,0,NA
75-0444,15,0,0,0,0,0,0,NA
75-0445,1,0,0,0,0,1,0,VA002
75-0445,1,0,0,1,0,0,0,VA001
75-0445,2,0,0,0,0,0,0,NA
75-0445,3,0,0,0,0,1,0,VA002
75-0445,4,0,1,0,0,0,0,VA004
75-0445,5,0,0,0,0,0,0,NA
75-0445,6,0,0,0,0,0,0,NA
75-0445,7,0,0,0,0,0,0,NA
75-0445,8,0,0,0,0,0,0,NA
75-0445,9,0,0,0,0,0,0,NA
75-0445,10,0,0,0,0,0,0,NA
75-0445,11,0,0,0,0,0,0,NA
75-0445,12,0,0,0,0,0,0,NA
75-0445,13,0,0,0,0,0,0,NA
75-0445,14,0,0,0,0,0,0,NA
75-0445,15,0,0,0,0,0,0,NA
75-0445,16,0,0,0,0,0,0,NA
75-0446,1,0,0,0,0,1,0,VA002
75-0446,1,0,0,1,0,0,0,VA001
75-0446,2,0,0,0,0,0,0,NA
75-0446,3,0,0,0,0,0,0,NA
75-0446,4,1,0,0,0,0,0,VA003
75-0446,5,0,1,0,0,0,0,VA004
75-0446,6,0,0,0,0,0,0,NA
75-0446,7,0,1,0,0,0,0,VA004
75-0446,8,0,0,0,0,0,0,NA
75-0446,9,0,0,0,0,0,0,NA
75-0446,10,0,0,0,0,0,0,NA
75-0446,11,0,0,0,0,0,0,NA
75-0447,1,0,0,0,0,1,0,VA002
75-0447,1,0,0,1,0,0,0,VA001
75-0447,2,0,0,0,0,0,0,NA
75-0447,3,0,0,0,0,0,0,NA
75-0447,4,0,0,0,0,0,0,NA
75-0447,5,0,0,0,0,0,0,NA
75-0447,6,0,0,0,0,0,0,NA
75-0447,7,0,0,0,0,0,0,NA
75-0447,8,0,0,0,0,0,0,NA
75-0447,9,0,0,0,0,0,0,NA
75-0447,10,0,0,0,0,0,0,NA
75-0447,11,0,0,0,0,0,0,NA
75-0447,12,0,0,0,0,0,0,NA
75-0447,13,0,0,0,0,0,0,NA
75-0447,14,0,0,0,0,0,0,NA
75-0447,15,0,0,0,0,0,0,NA
75-0447,16,0,0,0,0,0,0,NA
75-0451,1,0,0,1,0,0,0,VA001
75-0451,1,0,0,0,0,1,0,VA002
75-0451,2,1,0,0,0,0,0,VA003
75-0451,3,0,0,0,0,1,0,VA002
75-0451,3,0,0,1,0,0,0,VA001
75-0451,4,0,0,0,0,0,0,NA
75-0451,5,0,1,0,0,0,0,VA004
75-0451,6,0,0,0,0,0,1,VA005
75-0451,7,0,0,0,0,0,0,NA
75-0451,8,0,0,0,0,0,0,NA
75-0451,9,0,0,0,0,0,0,NA
75-0451,10,0,0,0,0,0,0,NA
75-0451,11,0,0,0,0,0,0,NA
75-0451,12,0,0,0,0,0,0,NA
75-0451,13,0,0,0,0,0,0,NA
75-0451,14,0,0,0,0,0,0,NA
75-0451,15,0,0,0,0,0,0,NA
75-0451,16,0,0,0,0,0,0,NA
75-0451,17,0,0,0,0,0,0,NA
75-0451,18,0,0,0,0,0,0,NA
75-0452,1,0,0,1,0,0,0,VA001
75-0452,1,0,0,0,0,1,0,VA002
75-0452,2,1,0,0,0,0,0,VA003
75-0452,3,0,0,1,0,0,0,VA001
75-0452,4,0,0,0,0,0,0,NA
75-0452,5,0,1,0,0,0,0,VA004
75-0452,6,0,0,0,0,0,0,NA
75-0452,7,0,0,0,0,0,0,NA
75-0452,8,0,0,0,0,0,0,NA
75-0452,9,0,0,0,0,0,0,NA
75-0452,10,0,0,0,0,0,0,NA
75-0452,11,0,0,0,0,0,0,NA
75-0452,12,0,0,0,0,0,0,NA
75-0452,13,0,0,0,0,0,0,NA
75-0452,14,0,0,0,0,0,0,NA
75-0452,15,0,0,0,0,0,0,NA
75-0453,1,0,0,0,0,1,0,VA002
75-0453,2,1,0,0,0,0,0,VA003
75-0453,3,0,0,1,0,0,0,VA001
75-0453,4,0,0,0,0,0,0,NA
75-0453,5,0,0,0,0,0,0,NA
75-0453,6,0,0,0,0,0,0,NA
75-0453,7,0,0,0,0,0,0,NA
75-0453,8,0,0,0,0,0,0,NA
75-0453,9,0,0,0,0,0,0,NA
75-0453,10,0,0,0,0,0,0,NA
75-0453,11,0,0,0,0,0,0,NA
75-0453,12,0,0,0,0,0,0,NA
75-0453,13,0,0,0,0,0,0,NA
75-0453,14,0,0,0,0,0,0,NA
75-0453,15,0,0,0,0,0,0,NA
75-0461,1,0,0,1,0,0,0,VA001
75-0461,2,0,0,0,0,1,0,VA002
75-0461,3,1,0,0,0,0,0,VA003
75-0461,4,0,0,0,0,0,0,NA
75-0461,5,0,0,0,0,0,0,NA
75-0461,6,0,1,0,0,0,0,VA004
75-0461,7,0,0,0,0,0,0,NA
75-0461,8,0,0,0,0,0,0,NA
75-0461,9,0,0,0,0,0,0,NA
75-0461,10,0,0,0,0,0,0,NA
75-0461,11,0,0,0,0,0,0,NA
75-0461,12,0,0,0,0,0,0,NA
75-0461,13,0,0,0,0,0,0,NA
75-0461,14,0,0,0,0,0,0,NA
75-0461,15,0,0,0,0,0,0,NA
75-0461,16,0,0,0,0,0,0,NA
75-0461,17,0,0,0,0,0,0,NA
75-0461,18,0,0,0,0,0,0,NA
75-0461,19,0,0,0,0,0,0,NA
75-0462,1,0,0,1,0,0,0,VA001
75-0462,2,0,0,0,0,1,0,VA002
75-0462,3,0,0,1,0,0,0,VA001
75-0462,4,0,0,0,0,0,0,NA
75-0462,5,0,0,0,0,0,0,NA
75-0462,6,0,0,0,0,0,0,NA
75-0462,7,0,0,0,0,0,0,NA
75-0462,8,0,0,0,0,0,0,NA
75-0462,9,0,0,0,0,0,0,NA
75-0462,10,0,0,0,0,0,0,NA
75-0462,11,0,0,0,0,0,0,NA
75-0462,12,0,0,0,0,0,0,NA
75-0462,13,0,0,0,0,0,0,NA
75-0462,14,0,0,0,0,0,0,NA
75-0462,15,0,0,0,0,0,0,NA
75-0462,16,0,0,0,0,0,0,NA
75-0463,1,0,0,1,0,0,0,VA001
75-0463,2,0,0,0,0,1,0,VA002
75-0463,2,1,0,0,0,0,0,VA003
75-0463,3,0,0,0,0,0,0,NA
75-0463,4,0,0,0,0,1,0,VA002
75-0463,5,0,1,0,0,0,0,VA004
75-0463,6,0,0,0,0,0,0,NA
75-0463,7,0,1,0,0,0,0,VA004
75-0463,8,0,0,0,0,0,0,NA
75-0463,9,0,0,0,0,0,0,NA
75-0463,10,0,0,0,0,0,0,NA
75-0463,11,0,0,0,0,0,0,NA
75-0463,12,0,0,0,0,0,0,NA
75-0463,13,0,0,0,0,0,0,NA
75-0463,14,0,0,0,0,0,0,NA
75-0463,15,0,0,0,0,0,0,NA
75-0463,16,0,0,0,0,0,0,NA
75-0463,17,0,0,0,0,0,0,NA
75-0463,18,0,0,0,0,0,0,NA
75-0463,19,0,0,0,0,0,0,NA
75-0463,20,0,0,0,0,0,0,NA
75-0464,1,0,0,1,0,0,0,VA001
75-0464,2,0,0,0,0,1,0,VA002
75-0464,2,1,0,0,0,0,0,VA003
75-0464,3,0,0,0,0,0,0,NA
75-0464,4,0,0,0,0,1,0,VA002
75-0464,5,0,0,0,0,0,0,NA
75-0464,6,0,0,0,0,0,0,NA
75-0464,7,0,1,0,0,0,0,VA004
75-0464,8,0,0,0,0,0,0,NA
75-0464,9,0,0,0,0,0,0,NA
75-0464,10,0,0,0,0,0,0,NA
75-0464,11,0,0,0,0,0,0,NA
75-0464,12,0,0,0,0,0,0,NA
75-0464,13,0,0,0,0,0,0,NA
75-0464,14,0,0,0,0,0,0,NA
75-0464,15,0,0,0,0,0,0,NA
75-0464,16,0,0,0,0,0,0,NA
75-0464,17,0,0,0,0,0,0,NA
75-0464,18,0,0,0,0,0,0,NA
75-0471,1,0,0,1,0,0,0,VA001
75-0471,2,1,0,0,0,0,0,VA003
75-0471,3,0,1,0,0,0,0,VA004
75-0471,4,0,0,0,0,0,0,NA
75-0471,5,0,1,0,0,0,0,VA004
75-0471,6,0,0,0,0,0,0,NA
75-0471,7,0,0,0,0,0,0,NA
75-0471,8,0,0,0,0,0,0,NA
75-0471,9,0,0,0,0,0,0,NA
75-0471,10,0,0,0,0,0,0,NA
75-0471,11,0,0,0,0,0,0,NA
75-0471,12,0,0,0,0,0,0,NA
75-0471,13,0,0,0,0,0,0,NA
75-0471,14,0,0,0,0,0,0,NA
75-0471,15,0,0,0,0,0,0,NA
75-0471,16,0,0,0,0,0,0,NA
75-0471,17,0,0,0,0,0,0,NA
75-0471,18,0,0,0,0,0,0,NA
75-0471,19,0,0,0,0,0,0,NA
75-0472,1,0,0,1,0,0,0,VA001
75-0472,2,1,0,0,0,0,0,VA003
75-0472,3,0,1,0,0,0,0,VA004
75-0472,4,0,0,0,0,0,0,NA
75-0472,5,0,1,0,0,0,0,VA004
75-0472,6,0,0,0,0,0,0,NA
75-0472,7,0,0,0,0,0,0,NA
75-0472,8,0,0,0,0,0,0,NA
75-0472,9,0,0,0,0,0,0,NA
75-0472,10,0,0,0,0,0,0,NA
75-0472,11,0,0,0,0,0,0,NA
75-0472,12,0,0,0,0,0,0,NA
75-0472,13,0,0,0,0,0,0,NA
75-0472,14,0,0,0,0,0,0,NA
75-0472,15,0,0,0,0,0,0,NA
75-0472,16,0,0,0,0,0,0,NA
75-0472,17,0,0,0,0,0,0,NA
75-0472,18,0,0,0,0,0,0,NA
75-0472,19,0,0,0,0,0,0,NA
75-0473,1,0,0,1,0,0,0,VA001
75-0473,2,1,0,0,0,0,0,VA003
75-0473,3,0,1,0,0,0,0,VA004
75-0473,3,0,0,0,0,1,0,VA002
75-0473,4,0,0,0,0,0,0,NA
75-0473,5,0,1,0,0,0,0,VA004
75-0473,6,0,0,0,0,0,0,NA
75-0473,7,0,0,0,0,0,0,NA
75-0473,8,0,0,0,0,0,0,NA
75-0473,9,0,0,0,0,0,0,NA
75-0473,10,0,0,0,0,0,0,NA
75-0473,11,0,0,0,0,0,0,NA
75-0473,12,0,0,0,0,0,0,NA
75-0473,13,0,0,0,0,0,0,NA
75-0473,14,0,0,0,0,0,0,NA
75-0473,15,0,0,0,0,0,0,NA
75-0473,16,0,0,0,0,0,0,NA
75-0474,1,0,0,1,0,0,0,VA001
75-0474,2,1,0,0,0,0,0,VA003
75-0474,3,0,0,0,0,1,0,VA002
75-0474,3,0,1,0,0,0,0,VA004
75-0474,4,0,0,0,0,0,0,NA
75-0474,5,0,0,0,0,0,0,NA
75-0474,6,0,0,0,0,0,0,NA
75-0474,7,0,0,0,0,0,0,NA
75-0474,8,0,0,0,0,0,0,NA
75-0474,9,0,0,0,0,0,0,NA
75-0474,10,0,0,0,0,0,0,NA
75-0474,11,0,0,0,0,0,0,NA
75-0474,12,0,0,0,0,0,0,NA
75-0474,13,0,0,0,0,0,0,NA
75-0474,14,0,0,0,0,0,0,NA
75-0474,15,0,0,0,0,0,0,NA
75-0474,16,0,0,0,0,0,0,NA
75-0475,1,0,0,1,0,0,0,VA001
75-0475,1,1,0,0,0,0,0,VA003
75-0475,2,0,0,0,0,0,0,NA
75-0475,3,0,0,0,0,1,0,VA002
75-0475,4,0,1,0,0,0,0,VA004
75-0475,5,0,0,0,0,0,0,NA
75-0475,6,0,0,0,0,1,0,VA002
75-0475,7,0,1,0,0,0,0,VA004
75-0475,8,0,0,0,0,0,0,NA
75-0475,9,0,0,0,0,0,0,NA
75-0475,10,0,0,0,0,0,0,NA
75-0475,11,0,0,0,0,0,0,NA
75-0475,12,0,0,0,0,0,0,NA
75-0475,13,0,0,0,0,0,0,NA
75-0475,14,0,0,0,0,0,0,NA
75-0475,15,0,0,0,0,0,0,NA
75-0475,16,0,0,0,0,0,0,NA
75-0475,17,0,0,0,0,0,0,NA
75-0475,18,0,0,0,0,0,0,NA
75-0475,19,0,0,0,0,0,0,NA
75-0481,1,0,0,1,0,0,0,VA001
75-0481,1,0,0,0,0,1,0,VA002
75-0481,2,1,0,0,0,0,0,VA003
75-0481,3,0,0,0,0,1,0,VA002
75-0481,4,0,0,0,0,0,0,NA
75-0481,5,0,0,0,0,0,0,NA
75-0481,6,0,1,0,0,0,0,VA004
75-0481,7,0,0,1,0,0,0,VA001
75-0481,8,0,0,0,0,0,0,NA
75-0481,9,0,0,0,0,0,1,VA005
75-0481,10,0,0,0,0,0,0,NA
75-0481,11,0,0,0,0,0,0,NA
75-0481,12,0,0,0,0,0,0,NA
75-0481,13,0,0,0,0,0,0,NA
75-0481,14,0,0,0,0,0,0,NA
75-0481,15,0,0,0,0,0,0,NA
75-0481,16,0,0,0,0,0,0,NA
75-0482,1,0,0,0,0,1,0,VA002
75-0482,1,0,0,1,0,0,0,VA001
75-0482,2,1,0,0,0,0,0,VA003
75-0482,3,0,0,0,0,1,0,VA002
75-0482,4,0,0,0,0,0,0,NA
75-0482,5,0,0,0,0,0,0,NA
75-0482,6,0,1,0,0,0,0,VA004
75-0482,7,0,0,0,0,0,0,NA
75-0482,8,0,0,0,0,0,0,NA
75-0482,9,0,0,0,0,0,0,NA
75-0482,10,0,0,0,0,0,0,NA
75-0482,11,0,0,0,0,0,0,NA
75-0482,12,0,0,0,0,0,0,NA
75-0482,13,0,0,0,0,0,0,NA
75-0482,14,0,0,0,0,0,0,NA
75-0482,15,0,0,0,0,0,0,NA
75-0483,1,0,0,1,0,0,0,VA001
75-0483,1,0,0,0,0,1,0,VA002
75-0483,2,1,0,0,0,0,0,VA003
75-0483,3,0,0,0,0,1,0,VA002
75-0483,4,0,0,0,0,0,0,NA
75-0483,5,0,0,1,0,0,0,VA011
75-0483,6,0,0,0,0,0,0,NA
75-0483,7,0,0,0,0,0,0,NA
75-0483,8,0,0,0,0,0,0,NA
75-0483,9,0,0,0,0,0,0,NA
75-0483,10,0,0,0,0,0,0,NA
75-0483,11,0,0,0,0,0,0,NA
75-0483,12,0,0,0,0,0,0,NA
75-0483,13,0,0,0,0,0,0,NA
75-0483,14,0,0,0,0,0,0,NA
75-0483,15,0,0,0,0,0,0,NA
75-0483,16,0,0,0,0,0,0,NA
75-0491,1,0,0,1,0,0,0,VA001
75-0491,2,0,0,0,0,0,0,NA
75-0491,3,0,1,0,0,0,0,VA004
75-0491,4,0,0,0,0,0,0,NA
75-0491,5,0,0,0,0,0,0,NA
75-0491,6,0,0,0,0,0,0,NA
75-0491,7,0,0,0,0,0,0,NA
75-0491,8,0,0,0,0,0,0,NA
75-0491,9,0,0,0,0,0,0,NA
75-0491,10,0,0,0,0,0,0,NA
75-0491,11,0,0,0,0,0,0,NA
75-0491,12,0,0,0,0,0,0,NA
75-0491,13,0,0,0,0,0,0,NA
75-0491,14,0,0,0,0,0,0,NA
75-0491,15,0,1,0,0,0,0,VA004
75-0491,16,0,0,0,0,0,0,NA
75-0492,1,0,0,1,0,0,0,VA001
75-0492,2,0,0,0,0,1,0,VA002
75-0492,3,1,0,0,0,0,0,VA003
75-0492,4,0,0,0,0,1,0,VA002
75-0492,4,0,0,1,0,0,0,VA022
75-0492,5,0,0,0,0,0,0,NA
75-0492,6,0,0,0,0,0,0,NA
75-0492,7,0,0,0,0,0,1,VA005
75-0492,8,0,0,0,0,0,0,NA
75-0492,9,0,0,0,0,0,0,NA
75-0492,10,0,0,0,0,0,0,NA
75-0492,11,0,0,0,0,0,0,NA
75-0492,12,0,0,0,0,0,0,NA
75-0492,13,0,0,0,0,0,0,NA
75-0492,14,0,0,0,0,0,0,NA
75-0492,15,0,0,0,0,0,0,NA
75-0492,16,0,0,0,0,0,0,NA
75-0492,17,0,0,0,0,0,0,NA
75-0501,1,0,0,1,0,0,0,VA001
75-0501,1,0,0,0,0,1,0,VA002
75-0501,2,1,0,0,0,0,0,VA003
75-0501,3,0,0,0,0,0,0,NA
75-0501,4,0,0,0,0,1,0,VA002
75-0501,4,0,1,0,0,0,0,VA004
75-0501,5,0,0,0,0,0,0,NA
75-0501,6,0,0,0,0,0,0,NA
75-0501,7,0,0,1,0,0,0,VA001
75-0501,8,0,0,0,0,0,0,NA
75-0501,9,0,0,0,0,0,0,NA
75-0501,10,0,0,0,0,0,0,NA
75-0501,11,0,0,0,0,0,0,NA
75-0501,12,0,0,0,0,0,0,NA
75-0501,13,0,0,0,0,0,0,NA
75-0501,14,0,0,0,0,0,0,NA
75-0501,15,0,0,0,0,0,0,NA
75-0501,16,0,0,0,0,0,0,NA
75-0501,17,0,0,0,0,0,0,NA
75-0501,18,0,0,0,0,0,0,NA
75-0501,19,0,0,0,0,0,0,NA
75-0501,20,0,0,0,0,0,0,NA
75-0511,1,0,0,0,0,1,0,VA002
75-0511,1,0,0,1,0,0,0,VA001
75-0511,2,1,0,0,0,0,0,VA003
75-0511,3,0,1,0,0,0,0,VA004
75-0511,3,0,0,1,0,0,0,VA001
75-0511,4,0,0,0,0,1,0,VA002
75-0511,5,0,0,0,0,0,1,VA005
75-0511,6,0,0,0,0,0,0,NA
75-0511,7,0,0,0,0,0,0,NA
75-0511,8,0,0,0,0,0,0,NA
75-0511,9,0,0,0,0,0,0,NA
75-0511,10,0,0,0,0,0,0,NA
75-0511,11,0,0,0,0,0,0,NA
75-0511,12,0,0,0,0,0,0,NA
75-0511,13,0,0,0,0,0,0,NA
75-0511,14,0,0,0,0,0,0,NA
75-0511,15,0,0,0,0,0,0,NA
75-0511,16,0,0,0,0,0,0,NA
75-0511,17,0,0,0,0,0,0,NA
75-0511,18,0,0,0,0,0,0,NA
75-0512,1,0,0,0,0,1,0,VA002
75-0512,1,0,0,1,0,0,0,VA001
75-0512,2,1,0,0,0,0,0,VA003
75-0512,3,0,0,1,0,0,0,VA001
75-0512,4,0,0,0,0,1,0,VA002
75-0512,5,0,1,0,0,0,0,VA004
75-0512,6,0,0,0,0,0,0,NA
75-0512,7,0,0,0,0,0,0,NA
75-0512,8,0,0,0,0,0,1,VA005
75-0512,9,0,0,0,0,0,0,NA
75-0512,10,0,0,0,0,0,0,NA
75-0512,11,0,0,0,0,0,0,NA
75-0512,12,0,0,0,0,0,0,NA
75-0512,13,0,0,0,0,0,0,NA
75-0512,14,0,0,0,0,0,0,NA
75-0512,15,0,0,0,0,0,0,NA
75-0512,16,0,0,0,0,0,0,NA
75-0512,17,0,0,0,0,0,0,NA
75-0521,1,0,0,1,0,0,0,VA001
75-0521,1,0,0,0,0,1,0,VA002
75-0521,2,1,0,0,0,0,0,VA003
75-0521,3,0,1,0,0,0,0,VA004
75-0521,4,0,0,0,0,0,0,NA
75-0521,5,0,0,0,0,0,0,NA
75-0521,6,0,0,0,0,0,0,NA
75-0521,7,0,0,0,0,0,0,NA
75-0521,8,0,0,0,0,0,0,NA
75-0521,9,0,0,0,0,0,0,NA
75-0521,10,0,0,0,0,0,0,NA
75-0521,11,0,0,0,0,0,0,NA
75-0521,12,0,0,0,0,0,0,NA
75-0521,13,0,0,0,0,0,0,NA
75-0521,14,0,0,0,0,0,0,NA
75-0521,15,0,0,0,0,0,0,NA
75-0521,16,0,0,0,0,0,0,NA
75-0522,1,0,0,1,0,0,0,VA001
75-0522,2,1,0,0,0,0,0,VA003
75-0522,2,0,0,0,0,1,0,VA002
75-0522,3,0,0,0,0,0,0,NA
75-0522,4,0,0,0,0,1,0,VA002
75-0522,4,0,0,0,0,0,1,VA015
75-0522,5,0,0,0,0,0,0,NA
75-0522,6,0,0,0,0,0,0,NA
75-0522,7,0,0,0,0,0,0,NA
75-0522,8,0,0,0,0,0,0,NA
75-0522,9,0,0,0,0,0,0,NA
75-0522,10,0,0,0,0,0,0,NA
75-0522,11,0,0,0,0,0,0,NA
75-0522,12,0,0,0,0,0,0,NA
75-0522,13,0,0,0,0,0,0,NA
75-0522,14,0,0,0,0,0,0,NA
75-0522,15,0,0,0,0,0,0,NA
75-0523,1,0,0,1,0,0,0,VA001
75-0523,2,0,0,0,0,1,0,VA002
75-0523,2,1,0,0,0,0,0,VA003
75-0523,3,0,1,0,0,0,0,VA004
75-0523,4,0,0,0,0,0,0,NA
75-0523,5,0,0,0,0,1,0,VA002
75-0523,6,0,0,0,0,0,0,NA
75-0523,7,0,0,0,0,0,0,NA
75-0523,8,0,0,0,0,0,0,NA
75-0523,9,0,0,0,0,0,0,NA
75-0523,10,0,0,0,0,0,0,NA
75-0523,11,0,0,0,0,0,0,NA
75-0523,12,0,0,0,0,0,0,NA
75-0523,13,0,0,0,0,0,0,NA
75-0523,14,0,0,0,0,0,0,NA
75-0523,15,0,0,0,0,0,0,NA
75-0523,16,0,0,0,0,0,0,NA
75-0524,1,0,0,1,0,0,0,VA001
75-0524,1,0,0,0,0,1,0,VA002
75-0524,2,1,0,0,0,0,0,VA003
75-0524,3,0,1,0,0,0,0,VA004
75-0524,4,0,0,0,0,1,0,VA002
75-0524,5,0,0,0,0,0,1,VA005
75-0524,6,0,0,0,0,0,0,NA
75-0524,7,0,0,0,0,0,0,NA
75-0524,8,0,0,0,0,0,0,NA
75-0524,9,0,0,0,0,0,0,NA
75-0524,10,0,0,0,0,0,0,NA
75-0524,11,0,0,0,0,0,0,NA
75-0524,12,0,0,0,0,0,0,NA
75-0524,13,0,0,0,0,0,0,NA
75-0524,14,0,0,0,0,0,0,NA
